image1,image2,ground_truth,prediction,correct,raw_response
cplfw_112x112/10260.bmp,cplfw_112x112/10261.bmp,0,0,True,NO
cplfw_112x112/10262.bmp,cplfw_112x112/10263.bmp,0,0,True,NO
cplfw_112x112/10264.bmp,cplfw_112x112/10265.bmp,0,0,True,NO
cplfw_112x112/10266.bmp,cplfw_112x112/10267.bmp,0,0,True,NO
cplfw_112x112/10268.bmp,cplfw_112x112/10269.bmp,0,0,True,NO
cplfw_112x112/10270.bmp,cplfw_112x112/10271.bmp,0,0,True,NO
cplfw_112x112/10272.bmp,cplfw_112x112/10273.bmp,0,0,True,NO
cplfw_112x112/10274.bmp,cplfw_112x112/10275.bmp,0,0,True,NO
cplfw_112x112/10276.bmp,cplfw_112x112/10277.bmp,0,0,True,NO
cplfw_112x112/10278.bmp,cplfw_112x112/10279.bmp,0,0,True,NO
cplfw_112x112/10280.bmp,cplfw_112x112/10281.bmp,0,0,True,NO
cplfw_112x112/10282.bmp,cplfw_112x112/10283.bmp,0,0,True,NO
cplfw_112x112/10284.bmp,cplfw_112x112/10285.bmp,0,0,True,NO
cplfw_112x112/10286.bmp,cplfw_112x112/10287.bmp,0,0,True,NO
cplfw_112x112/10288.bmp,cplfw_112x112/10289.bmp,0,0,True,NO
cplfw_112x112/10290.bmp,cplfw_112x112/10291.bmp,0,0,True,NO
cplfw_112x112/10292.bmp,cplfw_112x112/10293.bmp,0,0,True,NO
cplfw_112x112/10294.bmp,cplfw_112x112/10295.bmp,0,0,True,NO
cplfw_112x112/10296.bmp,cplfw_112x112/10297.bmp,0,0,True,NO
cplfw_112x112/10298.bmp,cplfw_112x112/10299.bmp,0,0,True,NO
cplfw_112x112/10300.bmp,cplfw_112x112/10301.bmp,0,0,True,NO
cplfw_112x112/10302.bmp,cplfw_112x112/10303.bmp,0,0,True,NO
cplfw_112x112/10304.bmp,cplfw_112x112/10305.bmp,0,0,True,NO
cplfw_112x112/10306.bmp,cplfw_112x112/10307.bmp,0,0,True,NO
cplfw_112x112/10308.bmp,cplfw_112x112/10309.bmp,0,0,True,NO
cplfw_112x112/10310.bmp,cplfw_112x112/10311.bmp,0,0,True,NO
cplfw_112x112/10312.bmp,cplfw_112x112/10313.bmp,0,0,True,NO
cplfw_112x112/10314.bmp,cplfw_112x112/10315.bmp,0,0,True,NO
cplfw_112x112/10316.bmp,cplfw_112x112/10317.bmp,0,0,True,NO
cplfw_112x112/10318.bmp,cplfw_112x112/10319.bmp,0,0,True,NO
cplfw_112x112/10320.bmp,cplfw_112x112/10321.bmp,0,0,True,NO
cplfw_112x112/10322.bmp,cplfw_112x112/10323.bmp,0,0,True,NO
cplfw_112x112/10324.bmp,cplfw_112x112/10325.bmp,0,0,True,NO
cplfw_112x112/10326.bmp,cplfw_112x112/10327.bmp,0,0,True,NO
cplfw_112x112/10328.bmp,cplfw_112x112/10329.bmp,0,0,True,NO
cplfw_112x112/10330.bmp,cplfw_112x112/10331.bmp,0,0,True,NO
cplfw_112x112/10332.bmp,cplfw_112x112/10333.bmp,0,0,True,NO
cplfw_112x112/10334.bmp,cplfw_112x112/10335.bmp,0,0,True,NO
cplfw_112x112/10336.bmp,cplfw_112x112/10337.bmp,0,0,True,NO
cplfw_112x112/10338.bmp,cplfw_112x112/10339.bmp,0,0,True,NO
cplfw_112x112/10340.bmp,cplfw_112x112/10341.bmp,0,0,True,NO
cplfw_112x112/10342.bmp,cplfw_112x112/10343.bmp,0,0,True,NO
cplfw_112x112/10344.bmp,cplfw_112x112/10345.bmp,0,0,True,NO
cplfw_112x112/10346.bmp,cplfw_112x112/10347.bmp,0,0,True,NO
cplfw_112x112/10348.bmp,cplfw_112x112/10349.bmp,0,0,True,NO
cplfw_112x112/10350.bmp,cplfw_112x112/10351.bmp,0,0,True,NO
cplfw_112x112/10352.bmp,cplfw_112x112/10353.bmp,0,0,True,NO
cplfw_112x112/10354.bmp,cplfw_112x112/10355.bmp,0,0,True,NO
cplfw_112x112/10356.bmp,cplfw_112x112/10357.bmp,0,0,True,NO
cplfw_112x112/10358.bmp,cplfw_112x112/10359.bmp,0,0,True,NO
cplfw_112x112/10360.bmp,cplfw_112x112/10361.bmp,0,0,True,NO
cplfw_112x112/10362.bmp,cplfw_112x112/10363.bmp,0,0,True,NO
cplfw_112x112/10364.bmp,cplfw_112x112/10365.bmp,0,0,True,NO
cplfw_112x112/10366.bmp,cplfw_112x112/10367.bmp,0,0,True,NO
cplfw_112x112/10368.bmp,cplfw_112x112/10369.bmp,0,0,True,NO
cplfw_112x112/10370.bmp,cplfw_112x112/10371.bmp,0,0,True,NO
cplfw_112x112/10372.bmp,cplfw_112x112/10373.bmp,0,0,True,NO
cplfw_112x112/10374.bmp,cplfw_112x112/10375.bmp,0,0,True,NO
cplfw_112x112/10376.bmp,cplfw_112x112/10377.bmp,0,0,True,NO
cplfw_112x112/10378.bmp,cplfw_112x112/10379.bmp,0,0,True,NO
cplfw_112x112/10380.bmp,cplfw_112x112/10381.bmp,0,0,True,NO
cplfw_112x112/10382.bmp,cplfw_112x112/10383.bmp,0,0,True,NO
cplfw_112x112/10384.bmp,cplfw_112x112/10385.bmp,0,0,True,NO
cplfw_112x112/10386.bmp,cplfw_112x112/10387.bmp,0,0,True,NO
cplfw_112x112/10388.bmp,cplfw_112x112/10389.bmp,0,0,True,NO
cplfw_112x112/10390.bmp,cplfw_112x112/10391.bmp,0,0,True,NO
cplfw_112x112/10392.bmp,cplfw_112x112/10393.bmp,0,0,True,NO
cplfw_112x112/10394.bmp,cplfw_112x112/10395.bmp,0,0,True,NO
cplfw_112x112/10396.bmp,cplfw_112x112/10397.bmp,0,0,True,NO
cplfw_112x112/10398.bmp,cplfw_112x112/10399.bmp,0,0,True,NO
cplfw_112x112/10400.bmp,cplfw_112x112/10401.bmp,0,0,True,NO
cplfw_112x112/10402.bmp,cplfw_112x112/10403.bmp,0,0,True,NO
cplfw_112x112/10404.bmp,cplfw_112x112/10405.bmp,0,0,True,NO
cplfw_112x112/10406.bmp,cplfw_112x112/10407.bmp,0,0,True,NO
cplfw_112x112/10408.bmp,cplfw_112x112/10409.bmp,0,0,True,NO
cplfw_112x112/10410.bmp,cplfw_112x112/10411.bmp,0,1,False,YES
cplfw_112x112/10412.bmp,cplfw_112x112/10413.bmp,0,0,True,NO
cplfw_112x112/10414.bmp,cplfw_112x112/10415.bmp,0,0,True,NO
cplfw_112x112/10416.bmp,cplfw_112x112/10417.bmp,0,0,True,NO
cplfw_112x112/10418.bmp,cplfw_112x112/10419.bmp,0,0,True,NO
cplfw_112x112/10420.bmp,cplfw_112x112/10421.bmp,0,0,True,NO
cplfw_112x112/10422.bmp,cplfw_112x112/10423.bmp,0,0,True,NO
cplfw_112x112/10424.bmp,cplfw_112x112/10425.bmp,0,0,True,NO
cplfw_112x112/10426.bmp,cplfw_112x112/10427.bmp,0,0,True,NO
cplfw_112x112/10428.bmp,cplfw_112x112/10429.bmp,0,0,True,NO
cplfw_112x112/10430.bmp,cplfw_112x112/10431.bmp,0,0,True,NO
cplfw_112x112/10432.bmp,cplfw_112x112/10433.bmp,0,0,True,NO
cplfw_112x112/10434.bmp,cplfw_112x112/10435.bmp,0,0,True,NO
cplfw_112x112/10436.bmp,cplfw_112x112/10437.bmp,0,0,True,NO
cplfw_112x112/10438.bmp,cplfw_112x112/10439.bmp,0,0,True,NO
cplfw_112x112/10440.bmp,cplfw_112x112/10441.bmp,0,0,True,NO
cplfw_112x112/10442.bmp,cplfw_112x112/10443.bmp,0,0,True,NO
cplfw_112x112/10444.bmp,cplfw_112x112/10445.bmp,0,0,True,NO
cplfw_112x112/10446.bmp,cplfw_112x112/10447.bmp,0,0,True,NO
cplfw_112x112/10448.bmp,cplfw_112x112/10449.bmp,0,0,True,NO
cplfw_112x112/10450.bmp,cplfw_112x112/10451.bmp,0,0,True,NO
cplfw_112x112/10452.bmp,cplfw_112x112/10453.bmp,0,0,True,NO
cplfw_112x112/10454.bmp,cplfw_112x112/10455.bmp,0,0,True,NO
cplfw_112x112/10456.bmp,cplfw_112x112/10457.bmp,0,0,True,NO
cplfw_112x112/10458.bmp,cplfw_112x112/10459.bmp,0,0,True,NO
cplfw_112x112/10460.bmp,cplfw_112x112/10461.bmp,0,0,True,NO
cplfw_112x112/10462.bmp,cplfw_112x112/10463.bmp,0,0,True,NO
cplfw_112x112/10464.bmp,cplfw_112x112/10465.bmp,0,0,True,NO
cplfw_112x112/10466.bmp,cplfw_112x112/10467.bmp,0,0,True,NO
cplfw_112x112/10468.bmp,cplfw_112x112/10469.bmp,0,0,True,NO
cplfw_112x112/10470.bmp,cplfw_112x112/10471.bmp,0,0,True,NO
cplfw_112x112/10472.bmp,cplfw_112x112/10473.bmp,0,0,True,NO
cplfw_112x112/10474.bmp,cplfw_112x112/10475.bmp,0,0,True,NO
cplfw_112x112/10476.bmp,cplfw_112x112/10477.bmp,0,0,True,NO
cplfw_112x112/10478.bmp,cplfw_112x112/10479.bmp,0,0,True,NO
cplfw_112x112/10480.bmp,cplfw_112x112/10481.bmp,0,0,True,NO
cplfw_112x112/10482.bmp,cplfw_112x112/10483.bmp,0,0,True,NO
cplfw_112x112/10484.bmp,cplfw_112x112/10485.bmp,0,0,True,NO
cplfw_112x112/10486.bmp,cplfw_112x112/10487.bmp,0,0,True,NO
cplfw_112x112/10488.bmp,cplfw_112x112/10489.bmp,0,0,True,NO
cplfw_112x112/10490.bmp,cplfw_112x112/10491.bmp,0,0,True,NO
cplfw_112x112/10492.bmp,cplfw_112x112/10493.bmp,0,0,True,NO
cplfw_112x112/10494.bmp,cplfw_112x112/10495.bmp,0,0,True,NO
cplfw_112x112/10496.bmp,cplfw_112x112/10497.bmp,0,0,True,NO
cplfw_112x112/10498.bmp,cplfw_112x112/10499.bmp,0,0,True,NO
cplfw_112x112/10500.bmp,cplfw_112x112/10501.bmp,0,0,True,NO
cplfw_112x112/10502.bmp,cplfw_112x112/10503.bmp,0,0,True,NO
cplfw_112x112/10504.bmp,cplfw_112x112/10505.bmp,0,0,True,NO
cplfw_112x112/10506.bmp,cplfw_112x112/10507.bmp,0,0,True,NO
cplfw_112x112/10508.bmp,cplfw_112x112/10509.bmp,0,0,True,NO
cplfw_112x112/10510.bmp,cplfw_112x112/10511.bmp,0,0,True,NO
cplfw_112x112/10512.bmp,cplfw_112x112/10513.bmp,0,0,True,NO
cplfw_112x112/10514.bmp,cplfw_112x112/10515.bmp,0,0,True,NO
cplfw_112x112/10516.bmp,cplfw_112x112/10517.bmp,0,0,True,NO
cplfw_112x112/10518.bmp,cplfw_112x112/10519.bmp,0,0,True,NO
cplfw_112x112/10520.bmp,cplfw_112x112/10521.bmp,0,0,True,NO
cplfw_112x112/10522.bmp,cplfw_112x112/10523.bmp,0,0,True,NO
cplfw_112x112/10524.bmp,cplfw_112x112/10525.bmp,0,0,True,NO
cplfw_112x112/10526.bmp,cplfw_112x112/10527.bmp,0,0,True,NO
cplfw_112x112/10528.bmp,cplfw_112x112/10529.bmp,0,0,True,NO
cplfw_112x112/10530.bmp,cplfw_112x112/10531.bmp,0,0,True,NO
cplfw_112x112/10532.bmp,cplfw_112x112/10533.bmp,0,0,True,NO
cplfw_112x112/10534.bmp,cplfw_112x112/10535.bmp,0,0,True,NO
cplfw_112x112/10536.bmp,cplfw_112x112/10537.bmp,0,0,True,NO
cplfw_112x112/10538.bmp,cplfw_112x112/10539.bmp,0,0,True,NO
cplfw_112x112/10540.bmp,cplfw_112x112/10541.bmp,0,0,True,NO
cplfw_112x112/10542.bmp,cplfw_112x112/10543.bmp,0,0,True,NO
cplfw_112x112/10544.bmp,cplfw_112x112/10545.bmp,0,0,True,NO
cplfw_112x112/10546.bmp,cplfw_112x112/10547.bmp,0,0,True,NO
cplfw_112x112/10548.bmp,cplfw_112x112/10549.bmp,0,0,True,NO
cplfw_112x112/10550.bmp,cplfw_112x112/10551.bmp,0,0,True,NO
cplfw_112x112/10552.bmp,cplfw_112x112/10553.bmp,0,0,True,NO
cplfw_112x112/10554.bmp,cplfw_112x112/10555.bmp,0,0,True,NO
cplfw_112x112/10556.bmp,cplfw_112x112/10557.bmp,0,0,True,NO
cplfw_112x112/10558.bmp,cplfw_112x112/10559.bmp,0,0,True,NO
cplfw_112x112/10560.bmp,cplfw_112x112/10561.bmp,0,0,True,NO
cplfw_112x112/10562.bmp,cplfw_112x112/10563.bmp,0,0,True,NO
cplfw_112x112/10564.bmp,cplfw_112x112/10565.bmp,0,0,True,NO
cplfw_112x112/10566.bmp,cplfw_112x112/10567.bmp,0,0,True,NO
cplfw_112x112/10568.bmp,cplfw_112x112/10569.bmp,0,0,True,NO
cplfw_112x112/10570.bmp,cplfw_112x112/10571.bmp,0,0,True,NO
cplfw_112x112/10572.bmp,cplfw_112x112/10573.bmp,0,0,True,NO
cplfw_112x112/10574.bmp,cplfw_112x112/10575.bmp,0,0,True,NO
cplfw_112x112/10576.bmp,cplfw_112x112/10577.bmp,0,0,True,NO
cplfw_112x112/10578.bmp,cplfw_112x112/10579.bmp,0,0,True,NO
cplfw_112x112/10580.bmp,cplfw_112x112/10581.bmp,0,0,True,NO
cplfw_112x112/10582.bmp,cplfw_112x112/10583.bmp,0,0,True,NO
cplfw_112x112/10584.bmp,cplfw_112x112/10585.bmp,0,0,True,NO
cplfw_112x112/10586.bmp,cplfw_112x112/10587.bmp,0,0,True,NO
cplfw_112x112/10588.bmp,cplfw_112x112/10589.bmp,0,0,True,NO
cplfw_112x112/10590.bmp,cplfw_112x112/10591.bmp,0,0,True,NO
cplfw_112x112/10592.bmp,cplfw_112x112/10593.bmp,0,0,True,NO
cplfw_112x112/10594.bmp,cplfw_112x112/10595.bmp,0,0,True,NO
cplfw_112x112/10596.bmp,cplfw_112x112/10597.bmp,0,0,True,NO
cplfw_112x112/10598.bmp,cplfw_112x112/10599.bmp,0,0,True,NO
cplfw_112x112/10600.bmp,cplfw_112x112/10601.bmp,0,0,True,NO
cplfw_112x112/10602.bmp,cplfw_112x112/10603.bmp,0,0,True,NO
cplfw_112x112/10604.bmp,cplfw_112x112/10605.bmp,0,0,True,NO
cplfw_112x112/10606.bmp,cplfw_112x112/10607.bmp,0,0,True,NO
cplfw_112x112/10608.bmp,cplfw_112x112/10609.bmp,0,0,True,NO
cplfw_112x112/10610.bmp,cplfw_112x112/10611.bmp,0,0,True,NO
cplfw_112x112/10612.bmp,cplfw_112x112/10613.bmp,0,0,True,NO
cplfw_112x112/10614.bmp,cplfw_112x112/10615.bmp,0,0,True,NO
cplfw_112x112/10616.bmp,cplfw_112x112/10617.bmp,0,0,True,NO
cplfw_112x112/10618.bmp,cplfw_112x112/10619.bmp,0,0,True,NO
cplfw_112x112/10620.bmp,cplfw_112x112/10621.bmp,0,0,True,NO
cplfw_112x112/10622.bmp,cplfw_112x112/10623.bmp,0,0,True,NO
cplfw_112x112/10624.bmp,cplfw_112x112/10625.bmp,0,0,True,NO
cplfw_112x112/10626.bmp,cplfw_112x112/10627.bmp,0,0,True,NO
cplfw_112x112/10628.bmp,cplfw_112x112/10629.bmp,0,0,True,NO
cplfw_112x112/10630.bmp,cplfw_112x112/10631.bmp,0,0,True,NO
cplfw_112x112/10632.bmp,cplfw_112x112/10633.bmp,0,0,True,NO
cplfw_112x112/10634.bmp,cplfw_112x112/10635.bmp,0,0,True,NO
cplfw_112x112/10636.bmp,cplfw_112x112/10637.bmp,0,0,True,NO
cplfw_112x112/10638.bmp,cplfw_112x112/10639.bmp,0,0,True,NO
cplfw_112x112/10640.bmp,cplfw_112x112/10641.bmp,0,0,True,NO
cplfw_112x112/10642.bmp,cplfw_112x112/10643.bmp,0,0,True,NO
cplfw_112x112/10644.bmp,cplfw_112x112/10645.bmp,0,0,True,NO
cplfw_112x112/10646.bmp,cplfw_112x112/10647.bmp,0,0,True,NO
cplfw_112x112/10648.bmp,cplfw_112x112/10649.bmp,0,0,True,NO
cplfw_112x112/10650.bmp,cplfw_112x112/10651.bmp,0,0,True,NO
cplfw_112x112/10652.bmp,cplfw_112x112/10653.bmp,0,0,True,NO
cplfw_112x112/10654.bmp,cplfw_112x112/10655.bmp,0,0,True,NO
cplfw_112x112/10656.bmp,cplfw_112x112/10657.bmp,0,0,True,NO
cplfw_112x112/10658.bmp,cplfw_112x112/10659.bmp,0,0,True,NO
cplfw_112x112/10660.bmp,cplfw_112x112/10661.bmp,0,0,True,NO
cplfw_112x112/10662.bmp,cplfw_112x112/10663.bmp,0,0,True,NO
cplfw_112x112/10664.bmp,cplfw_112x112/10665.bmp,0,0,True,NO
cplfw_112x112/10666.bmp,cplfw_112x112/10667.bmp,0,0,True,NO
cplfw_112x112/10668.bmp,cplfw_112x112/10669.bmp,0,0,True,NO
cplfw_112x112/10670.bmp,cplfw_112x112/10671.bmp,0,0,True,NO
cplfw_112x112/10672.bmp,cplfw_112x112/10673.bmp,0,0,True,NO
cplfw_112x112/10674.bmp,cplfw_112x112/10675.bmp,0,0,True,NO
cplfw_112x112/10676.bmp,cplfw_112x112/10677.bmp,0,0,True,NO
cplfw_112x112/10678.bmp,cplfw_112x112/10679.bmp,0,0,True,NO
cplfw_112x112/10680.bmp,cplfw_112x112/10681.bmp,0,0,True,NO
cplfw_112x112/10682.bmp,cplfw_112x112/10683.bmp,0,0,True,NO
cplfw_112x112/10684.bmp,cplfw_112x112/10685.bmp,0,0,True,NO
cplfw_112x112/10686.bmp,cplfw_112x112/10687.bmp,0,0,True,NO
cplfw_112x112/10688.bmp,cplfw_112x112/10689.bmp,0,0,True,NO
cplfw_112x112/10690.bmp,cplfw_112x112/10691.bmp,0,0,True,NO
cplfw_112x112/10692.bmp,cplfw_112x112/10693.bmp,0,0,True,NO
cplfw_112x112/10694.bmp,cplfw_112x112/10695.bmp,0,0,True,NO
cplfw_112x112/10696.bmp,cplfw_112x112/10697.bmp,0,0,True,NO
cplfw_112x112/10698.bmp,cplfw_112x112/10699.bmp,0,0,True,NO
cplfw_112x112/10700.bmp,cplfw_112x112/10701.bmp,0,0,True,NO
cplfw_112x112/10702.bmp,cplfw_112x112/10703.bmp,0,0,True,NO
cplfw_112x112/10704.bmp,cplfw_112x112/10705.bmp,0,0,True,NO
cplfw_112x112/10706.bmp,cplfw_112x112/10707.bmp,0,0,True,NO
cplfw_112x112/10708.bmp,cplfw_112x112/10709.bmp,0,0,True,NO
cplfw_112x112/10710.bmp,cplfw_112x112/10711.bmp,0,0,True,NO
cplfw_112x112/10712.bmp,cplfw_112x112/10713.bmp,0,0,True,NO
cplfw_112x112/10714.bmp,cplfw_112x112/10715.bmp,0,0,True,NO
cplfw_112x112/10716.bmp,cplfw_112x112/10717.bmp,0,0,True,NO
cplfw_112x112/10718.bmp,cplfw_112x112/10719.bmp,0,0,True,NO
cplfw_112x112/10720.bmp,cplfw_112x112/10721.bmp,0,1,False,YES
cplfw_112x112/10722.bmp,cplfw_112x112/10723.bmp,0,0,True,NO
cplfw_112x112/10724.bmp,cplfw_112x112/10725.bmp,0,0,True,NO
cplfw_112x112/10726.bmp,cplfw_112x112/10727.bmp,0,0,True,NO
cplfw_112x112/10728.bmp,cplfw_112x112/10729.bmp,0,0,True,NO
cplfw_112x112/10730.bmp,cplfw_112x112/10731.bmp,0,0,True,NO
cplfw_112x112/10732.bmp,cplfw_112x112/10733.bmp,0,0,True,NO
cplfw_112x112/10734.bmp,cplfw_112x112/10735.bmp,0,0,True,NO
cplfw_112x112/10736.bmp,cplfw_112x112/10737.bmp,0,0,True,NO
cplfw_112x112/10738.bmp,cplfw_112x112/10739.bmp,0,0,True,NO
cplfw_112x112/10740.bmp,cplfw_112x112/10741.bmp,0,0,True,NO
cplfw_112x112/10742.bmp,cplfw_112x112/10743.bmp,0,0,True,NO
cplfw_112x112/10744.bmp,cplfw_112x112/10745.bmp,0,0,True,NO
cplfw_112x112/10746.bmp,cplfw_112x112/10747.bmp,0,0,True,NO
cplfw_112x112/10748.bmp,cplfw_112x112/10749.bmp,0,0,True,NO
cplfw_112x112/10750.bmp,cplfw_112x112/10751.bmp,0,0,True,NO
cplfw_112x112/10752.bmp,cplfw_112x112/10753.bmp,0,0,True,NO
cplfw_112x112/10754.bmp,cplfw_112x112/10755.bmp,0,0,True,NO
cplfw_112x112/10756.bmp,cplfw_112x112/10757.bmp,0,0,True,NO
cplfw_112x112/10758.bmp,cplfw_112x112/10759.bmp,0,0,True,NO
cplfw_112x112/10760.bmp,cplfw_112x112/10761.bmp,0,0,True,NO
cplfw_112x112/10762.bmp,cplfw_112x112/10763.bmp,0,0,True,NO
cplfw_112x112/10764.bmp,cplfw_112x112/10765.bmp,0,1,False,YES
cplfw_112x112/10766.bmp,cplfw_112x112/10767.bmp,0,0,True,NO
cplfw_112x112/10768.bmp,cplfw_112x112/10769.bmp,0,0,True,NO
cplfw_112x112/10770.bmp,cplfw_112x112/10771.bmp,0,0,True,NO
cplfw_112x112/10772.bmp,cplfw_112x112/10773.bmp,0,0,True,NO
cplfw_112x112/10774.bmp,cplfw_112x112/10775.bmp,0,0,True,NO
cplfw_112x112/10776.bmp,cplfw_112x112/10777.bmp,0,0,True,NO
cplfw_112x112/10778.bmp,cplfw_112x112/10779.bmp,0,0,True,NO
cplfw_112x112/10780.bmp,cplfw_112x112/10781.bmp,0,0,True,NO
cplfw_112x112/10782.bmp,cplfw_112x112/10783.bmp,0,0,True,NO
cplfw_112x112/10784.bmp,cplfw_112x112/10785.bmp,0,0,True,NO
cplfw_112x112/10786.bmp,cplfw_112x112/10787.bmp,0,0,True,NO
cplfw_112x112/10788.bmp,cplfw_112x112/10789.bmp,0,0,True,NO
cplfw_112x112/10790.bmp,cplfw_112x112/10791.bmp,0,0,True,NO
cplfw_112x112/10792.bmp,cplfw_112x112/10793.bmp,0,0,True,NO
cplfw_112x112/10794.bmp,cplfw_112x112/10795.bmp,0,0,True,NO
cplfw_112x112/10796.bmp,cplfw_112x112/10797.bmp,0,0,True,NO
cplfw_112x112/10798.bmp,cplfw_112x112/10799.bmp,0,0,True,NO
cplfw_112x112/10800.bmp,cplfw_112x112/10801.bmp,1,0,False,NO
cplfw_112x112/10802.bmp,cplfw_112x112/10803.bmp,1,0,False,NO
cplfw_112x112/10804.bmp,cplfw_112x112/10805.bmp,1,0,False,NO
cplfw_112x112/10806.bmp,cplfw_112x112/10807.bmp,1,0,False,NO
cplfw_112x112/10808.bmp,cplfw_112x112/10809.bmp,1,0,False,NO
cplfw_112x112/10810.bmp,cplfw_112x112/10811.bmp,1,0,False,NO
cplfw_112x112/10812.bmp,cplfw_112x112/10813.bmp,1,0,False,NO
cplfw_112x112/10814.bmp,cplfw_112x112/10815.bmp,1,0,False,NO
cplfw_112x112/10816.bmp,cplfw_112x112/10817.bmp,1,0,False,NO
cplfw_112x112/10818.bmp,cplfw_112x112/10819.bmp,1,0,False,NO
cplfw_112x112/10820.bmp,cplfw_112x112/10821.bmp,1,1,True,YES
cplfw_112x112/10822.bmp,cplfw_112x112/10823.bmp,1,0,False,NO
cplfw_112x112/10824.bmp,cplfw_112x112/10825.bmp,1,0,False,NO
cplfw_112x112/10826.bmp,cplfw_112x112/10827.bmp,1,0,False,NO
cplfw_112x112/10828.bmp,cplfw_112x112/10829.bmp,1,1,True,YES
cplfw_112x112/10830.bmp,cplfw_112x112/10831.bmp,1,0,False,NO
cplfw_112x112/10832.bmp,cplfw_112x112/10833.bmp,1,0,False,NO
cplfw_112x112/10834.bmp,cplfw_112x112/10835.bmp,1,0,False,NO
cplfw_112x112/10836.bmp,cplfw_112x112/10837.bmp,1,0,False,NO
cplfw_112x112/10838.bmp,cplfw_112x112/10839.bmp,1,0,False,NO
cplfw_112x112/10840.bmp,cplfw_112x112/10841.bmp,1,0,False,NO
cplfw_112x112/10842.bmp,cplfw_112x112/10843.bmp,1,0,False,NO
cplfw_112x112/10844.bmp,cplfw_112x112/10845.bmp,1,0,False,NO
cplfw_112x112/10846.bmp,cplfw_112x112/10847.bmp,1,0,False,NO
cplfw_112x112/10848.bmp,cplfw_112x112/10849.bmp,1,0,False,NO
cplfw_112x112/10850.bmp,cplfw_112x112/10851.bmp,1,0,False,NO
cplfw_112x112/10852.bmp,cplfw_112x112/10853.bmp,1,0,False,NO
cplfw_112x112/10854.bmp,cplfw_112x112/10855.bmp,1,0,False,NO
cplfw_112x112/10856.bmp,cplfw_112x112/10857.bmp,1,0,False,NO
cplfw_112x112/10858.bmp,cplfw_112x112/10859.bmp,1,0,False,NO
cplfw_112x112/10860.bmp,cplfw_112x112/10861.bmp,1,0,False,NO
cplfw_112x112/10862.bmp,cplfw_112x112/10863.bmp,1,0,False,NO
cplfw_112x112/10864.bmp,cplfw_112x112/10865.bmp,1,0,False,NO
cplfw_112x112/10866.bmp,cplfw_112x112/10867.bmp,1,0,False,NO
cplfw_112x112/10868.bmp,cplfw_112x112/10869.bmp,1,0,False,NO
cplfw_112x112/10870.bmp,cplfw_112x112/10871.bmp,1,0,False,NO
cplfw_112x112/10872.bmp,cplfw_112x112/10873.bmp,1,0,False,NO
cplfw_112x112/10874.bmp,cplfw_112x112/10875.bmp,1,1,True,YES
cplfw_112x112/10876.bmp,cplfw_112x112/10877.bmp,1,0,False,NO
cplfw_112x112/10878.bmp,cplfw_112x112/10879.bmp,1,0,False,NO
cplfw_112x112/10880.bmp,cplfw_112x112/10881.bmp,1,0,False,NO
cplfw_112x112/10882.bmp,cplfw_112x112/10883.bmp,1,0,False,NO
cplfw_112x112/10884.bmp,cplfw_112x112/10885.bmp,1,1,True,YES
cplfw_112x112/10886.bmp,cplfw_112x112/10887.bmp,1,1,True,YES
cplfw_112x112/10888.bmp,cplfw_112x112/10889.bmp,1,0,False,NO
cplfw_112x112/10890.bmp,cplfw_112x112/10891.bmp,1,0,False,NO
cplfw_112x112/10892.bmp,cplfw_112x112/10893.bmp,1,0,False,NO
cplfw_112x112/10894.bmp,cplfw_112x112/10895.bmp,1,0,False,NO
cplfw_112x112/10896.bmp,cplfw_112x112/10897.bmp,1,0,False,NO
cplfw_112x112/10898.bmp,cplfw_112x112/10899.bmp,1,0,False,NO
cplfw_112x112/10900.bmp,cplfw_112x112/10901.bmp,1,0,False,NO
cplfw_112x112/10902.bmp,cplfw_112x112/10903.bmp,1,0,False,NO
cplfw_112x112/10904.bmp,cplfw_112x112/10905.bmp,1,1,True,YES
cplfw_112x112/10906.bmp,cplfw_112x112/10907.bmp,1,0,False,NO
cplfw_112x112/10908.bmp,cplfw_112x112/10909.bmp,1,1,True,YES
cplfw_112x112/10910.bmp,cplfw_112x112/10911.bmp,1,0,False,NO
cplfw_112x112/10912.bmp,cplfw_112x112/10913.bmp,1,0,False,NO
cplfw_112x112/10914.bmp,cplfw_112x112/10915.bmp,1,0,False,NO
cplfw_112x112/10916.bmp,cplfw_112x112/10917.bmp,1,0,False,NO
cplfw_112x112/10918.bmp,cplfw_112x112/10919.bmp,1,0,False,NO
cplfw_112x112/10920.bmp,cplfw_112x112/10921.bmp,1,0,False,NO
cplfw_112x112/10922.bmp,cplfw_112x112/10923.bmp,1,1,True,YES
cplfw_112x112/10924.bmp,cplfw_112x112/10925.bmp,1,0,False,NO
cplfw_112x112/10926.bmp,cplfw_112x112/10927.bmp,1,0,False,NO
cplfw_112x112/10928.bmp,cplfw_112x112/10929.bmp,1,1,True,YES
cplfw_112x112/10930.bmp,cplfw_112x112/10931.bmp,1,0,False,NO
cplfw_112x112/10932.bmp,cplfw_112x112/10933.bmp,1,0,False,NO
cplfw_112x112/10934.bmp,cplfw_112x112/10935.bmp,1,0,False,NO
cplfw_112x112/10936.bmp,cplfw_112x112/10937.bmp,1,0,False,NO
cplfw_112x112/10938.bmp,cplfw_112x112/10939.bmp,1,1,True,YES
